sample_idx,true_l3,true_w4,rank,l3,w4,curve_mae_dB,freq_err_MHz,depth_err_dB
53,15.0,3.0,4,14.836849212646484,3.3602776527404785,1.0966460704803467,0.0,8.383831024169922
53,15.0,3.0,5,15.629899978637695,2.7173540592193604,1.1367332935333252,0.0,12.16488265991211
53,15.0,3.0,6,13.181862831115723,3.0408449172973633,1.1693916320800781,0.0,14.275833129882812
53,15.0,3.0,7,15.92940902709961,3.1444289684295654,1.1836578845977783,0.0,8.292356491088867
53,15.0,3.0,8,13.341568946838379,3.4235587120056152,1.2366377115249634,0.0,19.813438415527344
53,15.0,3.0,9,13.490217208862305,2.715855121612549,1.2544399499893188,0.0,7.3893585205078125
53,15.0,3.0,10,14.705958366394043,3.6402552127838135,1.4179859161376953,0.0,16.27621078491211
54,15.0,3.5,1,15.086280822753906,3.651463270187378,0.3196868300437927,0.0,1.8465213775634766
54,15.0,3.5,2,14.705958366394043,3.6402552127838135,0.38220182061195374,0.0,1.2207069396972656
54,15.0,3.5,3,14.836849212646484,3.3602776527404785,0.5176055431365967,0.0,6.671672821044922
54,15.0,3.5,4,15.659541130065918,3.753941774368286,0.6172046065330505,0.0,4.330741882324219
54,15.0,3.5,5,13.89482307434082,3.326040506362915,0.6882348656654358,0.0,0.43416595458984375
54,15.0,3.5,6,15.92940902709961,3.1444289684295654,0.7998292446136475,0.0,6.763147354125977
54,15.0,3.5,7,13.341568946838379,3.4235587120056152,0.9321452975273132,0.0,4.757933616638184
54,15.0,3.5,8,16.756677627563477,3.6789305210113525,1.0146795511245728,0.0,5.040122985839844
54,15.0,3.5,9,15.17016315460205,2.9182820320129395,1.0594961643218994,0.0,10.375871658325195
54,15.0,3.5,10,13.78320026397705,3.9497766494750977,1.0847618579864502,2333.3330000000005,8.514760971069336
55,15.0,4.0,1,14.705958366394043,3.6402552127838135,0.5831058621406555,0.0,4.433606147766113
55,15.0,4.0,2,13.78320026397705,3.9497766494750977,0.6814053058624268,2333.3330000000005,2.860447883605957
55,15.0,4.0,3,15.086280822753906,3.651463270187378,0.7093296051025391,0.0,7.5008344650268555
55,15.0,4.0,4,15.659541130065918,3.753941774368286,0.9197524785995483,0.0,9.985054969787598
55,15.0,4.0,5,12.521220207214355,3.9012372493743896,0.934893012046814,2333.3330000000005,2.7818145751953125
55,15.0,4.0,6,13.113875389099121,3.512557029724121,0.958160400390625,0.0,0.7272119522094727
55,15.0,4.0,7,14.836849212646484,3.3602776527404785,1.0599396228790283,0.0,12.3259859085083
55,15.0,4.0,8,13.89482307434082,3.326040506362915,1.0833569765090942,0.0,5.220147132873535
55,15.0,4.0,9,11.867725372314453,3.778554916381836,1.1073369979858398,897.4360000000004,2.453030586242676
55,15.0,4.0,10,15.92940902709961,3.1444289684295654,1.3940393924713135,0.0,12.417460441589355
56,16.0,0.5,1,16.5159912109375,1.0071320533752441,2.766660690307617,1076.9229999999998,9.898298263549805
56,16.0,0.5,2,14.664580345153809,0.7694296836853027,3.11736798286438,358.975,7.7868499755859375
56,16.0,0.5,3,15.41757583618164,1.1528147459030151,3.122270107269287,1076.9229999999998,9.125673294067383
56,16.0,0.5,4,14.832056999206543,1.11028254032135,3.257758378982544,1794.8719999999998,9.811820983886719
56,16.0,0.5,5,16.3749942779541,1.3471934795379639,3.4681708812713623,1794.8719999999998,9.163999557495117
56,16.0,0.5,6,14.300178527832031,0.6291043162345886,3.7983558177948,358.975,2.38079833984375
56,16.0,0.5,7,15.467178344726562,1.631210207939148,3.9364516735076904,1794.8719999999998,7.607753753662109
56,16.0,0.5,8,15.904827117919922,1.6937322616577148,3.956972599029541,1794.8719999999998,7.785972595214844
56,16.0,0.5,9,16.591083526611328,1.6816531419754028,4.012307643890381,1794.8719999999998,8.060493469238281
56,16.0,0.5,10,14.855951309204102,1.6002459526062012,4.036989212036133,1794.8719999999998,7.311933517456055
57,16.0,1.0,1,15.41757583618164,1.1528147459030151,0.8979811668395996,0.0,4.227651596069336
57,16.0,1.0,2,16.5159912109375,1.0071320533752441,0.9690574407577515,0.0,5.000276565551758
57,16.0,1.0,3,14.832056999206543,1.11028254032135,1.2576110363006592,2871.7949999999996,4.913799285888672
57,16.0,1.0,4,16.3749942779541,1.3471934795379639,1.5223842859268188,2871.7949999999996,4.26597785949707
57,16.0,1.0,5,15.467178344726562,1.631210207939148,1.8859260082244873,2871.7949999999996,2.7097320556640625
57,16.0,1.0,6,14.855951309204102,1.6002459526062012,1.9090629816055298,2871.7949999999996,2.413911819458008
57,16.0,1.0,7,15.167737007141113,1.6866042613983154,2.0191807746887207,2871.7949999999996,2.608348846435547
57,16.0,1.0,8,15.904827117919922,1.6937322616577148,2.0678088665008545,2871.7949999999996,2.887950897216797
57,16.0,1.0,9,16.591083526611328,1.6816531419754028,2.1777327060699463,2871.7949999999996,3.1624717712402344
57,16.0,1.0,10,11.329833030700684,2.38769793510437,2.2096877098083496,5025.6410000000005,0.5226707458496094
58,16.0,1.5,1,16.3749942779541,1.3471934795379639,0.5982261896133423,0.0,1.8752613067626953
58,16.0,1.5,2,15.467178344726562,1.631210207939148,0.6312994956970215,0.0,0.3190155029296875
58,16.0,1.5,3,15.523691177368164,1.29273521900177,0.6579657793045044,0.0,1.825286865234375
58,16.0,1.5,4,15.201062202453613,1.3384666442871094,0.684630811214447,0.0,1.1362075805664062
58,16.0,1.5,5,15.167737007141113,1.6866042613983154,0.745764970779419,0.0,0.21763229370117188
58,16.0,1.5,6,14.855951309204102,1.6002459526062012,0.786399245262146,0.0,0.023195266723632812
58,16.0,1.5,7,15.904827117919922,1.6937322616577148,0.8155801892280579,0.0,0.4972343444824219
58,16.0,1.5,8,16.591083526611328,1.6816531419754028,1.0318361520767212,0.0,0.7717552185058594
58,16.0,1.5,9,14.473864555358887,1.7727036476135254,1.0962698459625244,0.0,0.4317283630371094
58,16.0,1.5,10,16.759279251098633,1.064274549484253,1.1433112621307373,2871.7949999999996,3.7264366149902344
59,16.0,2.0,1,15.281407356262207,1.9948772192001343,0.6159361600875854,0.0,0.2688140869140625
59,16.0,2.0,2,16.158618927001953,2.2130846977233887,0.6293229460716248,0.0,1.5729408264160156
59,16.0,2.0,3,15.904827117919922,1.6937322616577148,0.9681312441825867,0.0,0.6750297546386719
59,16.0,2.0,4,16.591083526611328,1.6816531419754028,1.0948635339736938,0.0,0.4005088806152344
59,16.0,2.0,5,16.895095825195312,2.5681252479553223,1.1265398263931274,0.0,4.078275680541992
59,16.0,2.0,6,15.167737007141113,1.6866042613983154,1.139796495437622,0.0,0.9546318054199219
59,16.0,2.0,7,15.467178344726562,1.631210207939148,1.1615731716156006,0.0,0.8532485961914062
59,16.0,2.0,8,16.27456283569336,1.5530741214752197,1.265927791595459,0.0,0.3305244445800781
59,16.0,2.0,9,14.473864555358887,1.7727036476135254,1.3855438232421875,0.0,0.7405357360839844
59,16.0,2.0,10,16.605714797973633,2.7274365425109863,1.3868685960769653,2153.8460000000005,4.410150527954102
60,16.0,2.5,1,16.605714797973633,2.7274365425109863,0.6592785716056824,0.0,1.013082504272461
60,16.0,2.5,2,16.097702026367188,2.3537769317626953,0.6872018575668335,2153.8460000000005,0.6144256591796875
60,16.0,2.5,3,15.629899978637695,2.7173540592193604,0.7498499751091003,0.0,6.337917327880859
60,16.0,2.5,4,16.895095825195312,2.5681252479553223,0.9154539108276367,2153.8460000000005,0.6812076568603516
60,16.0,2.5,5,15.177958488464355,2.8714752197265625,1.284530758857727,0.0,13.151721954345703
60,16.0,2.5,6,15.281407356262207,1.9948772192001343,1.3255075216293335,2153.8460000000005,3.128253936767578
60,16.0,2.5,7,14.654858589172363,2.7581048011779785,1.4161369800567627,0.0,14.837591171264648
60,16.0,2.5,8,15.92940902709961,3.1444289684295654,1.4495108127593994,0.0,10.210443496704102
60,16.0,2.5,9,14.100460052490234,2.4432027339935303,1.466895580291748,0.0,11.406230926513672
60,16.0,2.5,10,13.181862831115723,3.0408449172973633,1.4952194690704346,0.0,4.226966857910156
61,16.0,3.0,1,15.629899978637695,2.7173540592193604,0.5841024518013,0.0,0.30104827880859375
61,16.0,3.0,2,15.177958488464355,2.8714752197265625,0.7836331129074097,0.0,6.51275634765625
61,16.0,3.0,3,15.92940902709961,3.1444289684295654,0.8056617975234985,0.0,3.5714778900146484
61,16.0,3.0,4,14.836849212646484,3.3602776527404785,0.9481378793716431,0.0,3.4800033569335938
61,16.0,3.0,5,14.654858589172363,2.7581048011779785,0.9749928712844849,0.0,8.198625564575195
61,16.0,3.0,6,13.89482307434082,3.326040506362915,0.9922776222229004,0.0,3.625835418701172
61,16.0,3.0,7,16.605714797973633,2.7274365425109863,1.0310969352722168,0.0,7.652048110961914
61,16.0,3.0,8,15.086280822753906,3.651463270187378,1.035366415977478,0.0,1.3451480865478516
61,16.0,3.0,9,13.181862831115723,3.0408449172973633,1.1103429794311523,0.0,2.411998748779297
61,16.0,3.0,10,14.705958366394043,3.6402552127838135,1.1173217296600342,0.0,4.412376403808594
62,16.0,3.5,1,16.756677627563477,3.6789305210113525,0.6229662895202637,1435.8969999999997,0.7267475128173828
62,16.0,3.5,2,15.659541130065918,3.753941774368286,0.6508961915969849,1435.8969999999997,0.017366409301757812
62,16.0,3.5,3,15.086280822753906,3.651463270187378,0.8562270998954773,1435.8969999999997,2.4668540954589844
62,16.0,3.5,4,15.92940902709961,3.1444289684295654,0.9559804201126099,1435.8969999999997,2.4497718811035156
62,16.0,3.5,5,14.836849212646484,3.3602776527404785,1.0630881786346436,1435.8969999999997,2.358297348022461
62,16.0,3.5,6,14.705958366394043,3.6402552127838135,1.0928866863250732,1435.8969999999997,5.534082412719727
62,16.0,3.5,7,15.17016315460205,2.9182820320129395,1.4682056903839111,1435.8969999999997,6.062496185302734
62,16.0,3.5,8,13.89482307434082,3.326040506362915,1.5197526216506958,1435.8969999999997,4.747541427612305
62,16.0,3.5,9,15.629899978637695,2.7173540592193604,1.5756580829620361,1435.8969999999997,1.4227542877197266
62,16.0,3.5,10,16.605714797973633,2.7274365425109863,1.7527023553848267,1435.8969999999997,8.773754119873047
63,16.0,4.0,1,15.659541130065918,3.753941774368286,0.5525182485580444,0.0,2.055530548095703
63,16.0,4.0,2,16.725055694580078,3.8001840114593506,0.6838463544845581,0.0,3.658174514770508
63,16.0,4.0,3,15.086280822753906,3.651463270187378,0.730760395526886,0.0,0.42868995666503906
63,16.0,4.0,4,14.705958366394043,3.6402552127838135,0.9643077850341797,0.0,3.4959182739257812
63,16.0,4.0,5,14.836849212646484,3.3602776527404785,1.1016486883163452,0.0,4.396461486816406
63,16.0,4.0,6,15.92940902709961,3.1444289684295654,1.1635210514068604,0.0,4.487936019897461
63,16.0,4.0,7,13.89482307434082,3.326040506362915,1.4667741060256958,0.0,2.7093772888183594
63,16.0,4.0,8,13.78320026397705,3.9497766494750977,1.5570110082626343,2333.3330000000005,10.789972305297852
63,16.0,4.0,9,15.17016315460205,2.9182820320129395,1.6295032501220703,0.0,8.10066032409668
63,16.0,4.0,10,13.341568946838379,3.4235587120056152,1.6772438287734985,0.0,7.033144950866699
64,17.0,0.5,1,16.5159912109375,1.0071320533752441,2.2343907356262207,897.4359999999999,5.434013366699219
64,17.0,0.5,2,15.41757583618164,1.1528147459030151,2.707249164581299,897.4359999999999,4.661388397216797
64,17.0,0.5,3,14.832056999206543,1.11028254032135,3.1071457862854004,1974.3589999999997,5.347536087036133
64,17.0,0.5,4,16.3749942779541,1.3471934795379639,3.2116382122039795,1974.3589999999997,4.699714660644531
64,17.0,0.5,5,14.664580345153809,0.7694296836853027,3.348706007003784,538.462,3.3225650787353516
64,17.0,0.5,6,11.854026794433594,2.375211477279663,3.478614091873169,4128.205,0.9381580352783203
64,17.0,0.5,7,11.436910629272461,2.315767288208008,3.491696834564209,4128.205,0.8762683868408203
64,17.0,0.5,8,15.467178344726562,1.631210207939148,3.646207332611084,1974.3589999999997,3.1434688568115234
64,17.0,0.5,9,14.855951309204102,1.6002459526062012,3.674410343170166,1974.3589999999997,2.8476486206054688
64,17.0,0.5,10,15.167737007141113,1.6866042613983154,3.7304673194885254,1974.3589999999997,3.042085647583008
65,17.0,1.0,1,16.759279251098633,1.064274549484253,1.051189661026001,717.949,2.2195663452148438
65,17.0,1.0,2,16.3749942779541,1.3471934795379639,1.3763353824615479,2153.8459999999995,0.3683910369873047
65,17.0,1.0,3,15.523691177368164,1.29273521900177,1.6975939273834229,2153.8459999999995,0.3184165954589844
65,17.0,1.0,4,16.591083526611328,1.6816531419754028,1.7666308879852295,2153.8459999999995,0.7351150512695312
65,17.0,1.0,5,15.201062202453613,1.3384666442871094,1.8922353982925415,2153.8459999999995,0.3706626892089844
65,17.0,1.0,6,15.904827117919922,1.6937322616577148,1.9359557628631592,2153.8459999999995,1.0096359252929688
65,17.0,1.0,7,14.832056999206543,1.11028254032135,1.9386217594146729,2153.8459999999995,1.0162124633789062
65,17.0,1.0,8,15.467178344726562,1.631210207939148,2.0267586708068848,2153.8459999999995,1.1878547668457031
65,17.0,1.0,9,15.167737007141113,1.6866042613983154,2.216744899749756,2153.8459999999995,1.2892379760742188
65,17.0,1.0,10,14.855951309204102,1.6002459526062012,2.2506027221679688,2153.8459999999995,1.4836750030517578
66,17.0,1.5,1,16.591083526611328,1.6816531419754028,0.6470395922660828,0.0,0.32834815979003906
66,17.0,1.5,2,16.27456283569336,1.5530741214752197,0.6637194752693176,0.0,0.3983325958251953
66,17.0,1.5,3,15.904827117919922,1.6937322616577148,0.7702348828315735,0.0,0.05382728576660156
66,17.0,1.5,4,15.467178344726562,1.631210207939148,0.9466388821601868,0.0,0.12439155578613281
66,17.0,1.5,5,15.167737007141113,1.6866042613983154,1.1576240062713623,0.0,0.22577476501464844
66,17.0,1.5,6,15.523691177368164,1.29273521900177,1.2844789028167725,0.0,1.3818798065185547
66,17.0,1.5,7,15.281407356262207,1.9948772192001343,1.3100389242172241,0.0,0.9976711273193359
66,17.0,1.5,8,15.201062202453613,1.3384666442871094,1.3564705848693848,0.0,0.6928005218505859
66,17.0,1.5,9,14.855951309204102,1.6002459526062012,1.3799209594726562,0.0,0.4202117919921875
66,17.0,1.5,10,16.759279251098633,1.064274549484253,1.412330985069275,2871.7949999999996,3.283029556274414
67,17.0,2.0,1,16.591083526611328,1.6816531419754028,0.851976752281189,0.0,1.682729721069336
67,17.0,2.0,2,15.904827117919922,1.6937322616577148,0.9383424520492554,0.0,1.4082088470458984
67,17.0,2.0,3,16.158618927001953,2.2130846977233887,1.0000685453414917,0.0,3.656179428100586
67,17.0,2.0,4,15.281407356262207,1.9948772192001343,1.0329492092132568,0.0,2.352052688598633
67,17.0,2.0,5,16.27456283569336,1.5530741214752197,1.0346475839614868,0.0,1.7527141571044922
67,17.0,2.0,6,15.467178344726562,1.631210207939148,1.223089337348938,0.0,1.229990005493164
67,17.0,2.0,7,15.167737007141113,1.6866042613983154,1.2929103374481201,0.0,1.1286067962646484
67,17.0,2.0,8,16.895095825195312,2.5681252479553223,1.4187573194503784,0.0,6.1615142822265625
67,17.0,2.0,9,14.855951309204102,1.6002459526062012,1.5751136541366577,0.0,0.9341697692871094
67,17.0,2.0,10,14.473864555358887,1.7727036476135254,1.6445846557617188,0.0,1.342702865600586
68,17.0,2.5,1,16.895095825195312,2.5681252479553223,0.5348162651062012,2153.8459999999995,4.143651962280273
68,17.0,2.5,2,16.605714797973633,2.7274365425109863,0.7409393191337585,4307.692,4.475526809692383
68,17.0,2.5,3,16.097702026367188,2.3537769317626953,0.8249719738960266,2153.8459999999995,2.8480186462402344
68,17.0,2.5,4,15.629899978637695,2.7173540592193604,1.327329158782959,4307.692,2.8754730224609375
68,17.0,2.5,5,15.281407356262207,1.9948772192001343,1.4180892705917358,2153.8459999999995,0.33419036865234375
68,17.0,2.5,6,15.92940902709961,3.1444289684295654,1.7840009927749634,4307.692,6.74799919128418
68,17.0,2.5,7,16.591083526611328,1.6816531419754028,1.8014404773712158,2153.8459999999995,0.3351325988769531
68,17.0,2.5,8,15.177958488464355,2.8714752197265625,1.8328136205673218,4307.692,9.689277648925781
68,17.0,2.5,9,15.904827117919922,1.6937322616577148,1.8826780319213867,2153.8459999999995,0.6096534729003906
68,17.0,2.5,10,13.181862831115723,3.0408449172973633,1.9837167263031006,4307.692,0.7645225524902344
69,17.0,3.0,1,16.605714797973633,2.7274365425109863,0.769143283367157,1435.8969999999997,2.081256866455078
69,17.0,3.0,2,15.629899978637695,2.7173540592193604,0.9794549942016602,1435.8969999999997,5.269742965698242
69,17.0,3.0,3,15.92940902709961,3.1444289684295654,0.9854670763015747,1435.8969999999997,9.142269134521484
69,17.0,3.0,4,16.895095825195312,2.5681252479553223,1.1194021701812744,717.9490000000009,1.7493820190429688
69,17.0,3.0,5,15.177958488464355,2.8714752197265625,1.2216371297836304,1435.8969999999997,12.083547592163086
69,17.0,3.0,6,14.705958366394043,3.6402552127838135,1.2503594160079956,1435.8969999999997,1.1584148406982422
69,17.0,3.0,7,16.756677627563477,3.6789305210113525,1.251715898513794,1435.8969999999997,7.419244766235352
69,17.0,3.0,8,13.89482307434082,3.326040506362915,1.3124223947525024,1435.8969999999997,1.944955825805664
69,17.0,3.0,9,15.086280822753906,3.651463270187378,1.317394495010376,1435.8969999999997,4.225643157958984
69,17.0,3.0,10,16.097702026367188,2.3537769317626953,1.3370013236999512,717.9490000000009,0.4537487030029297
70,17.0,3.5,1,16.756677627563477,3.6789305210113525,0.706428050994873,0.0,6.224754333496094
70,17.0,3.5,2,15.659541130065918,3.753941774368286,0.9245712161064148,0.0,5.515373229980469
70,17.0,3.5,3,15.92940902709961,3.1444289684295654,1.0067757368087769,0.0,7.947778701782227
70,17.0,3.5,4,15.086280822753906,3.651463270187378,1.0418599843978882,0.0,3.0311527252197266
70,17.0,3.5,5,14.705958366394043,3.6402552127838135,1.108734130859375,0.0,0.036075592041015625
70,17.0,3.5,6,14.836849212646484,3.3602776527404785,1.3226920366287231,0.0,7.856304168701172
70,17.0,3.5,7,16.605714797973633,2.7274365425109863,1.477460265159607,0.0,3.275747299194336
70,17.0,3.5,8,13.89482307434082,3.326040506362915,1.48370361328125,0.0,0.7504653930664062
70,17.0,3.5,9,15.629899978637695,2.7173540592193604,1.521807312965393,0.0,4.075252532958984
70,17.0,3.5,10,15.17016315460205,2.9182820320129395,1.544353723526001,0.0,11.560503005981445
71,17.0,4.0,1,16.725055694580078,3.8001840114593506,0.5791764855384827,0.0,0.4344615936279297
71,17.0,4.0,2,15.659541130065918,3.753941774368286,0.7588433027267456,0.0,1.168182373046875
71,17.0,4.0,3,15.086280822753906,3.651463270187378,1.0677330493927002,0.0,3.652402877807617
71,17.0,4.0,4,15.92940902709961,3.1444289684295654,1.07504403591156,0.0,1.2642230987548828
71,17.0,4.0,5,14.836849212646484,3.3602776527404785,1.237971544265747,0.0,1.1727485656738281
71,17.0,4.0,6,14.705958366394043,3.6402552127838135,1.3036760091781616,0.0,6.719631195068359
71,17.0,4.0,7,15.17016315460205,2.9182820320129395,1.6026443243026733,0.0,4.876947402954102
71,17.0,4.0,8,13.89482307434082,3.326040506362915,1.7481510639190674,0.0,5.9330902099609375
71,17.0,4.0,9,15.629899978637695,2.7173540592193604,1.7776851654052734,0.0,2.6083030700683594
71,17.0,4.0,10,13.78320026397705,3.9497766494750977,1.88942551612854,2333.3330000000005,14.01368522644043
