date,return_historical_best,return_online_conservative,return_csi300,net_value_historical_best,net_value_online_conservative,net_value_csi300,drawdown_historical_best,drawdown_online_conservative,drawdown_csi300
2022-11-24,-0.0027605721,-0.0035342982,-0.0044309985,1.6149975151,1.2257152933,1.2651166597,-0.0838426438,-0.1864435863,-0.3531353471
2022-11-25,0.0221791480,0.0271488958,0.0050490201,1.6508167841,1.2589921101,1.2715042591,-0.0635230541,-0.1643564280,-0.3498693144
2022-11-28,-0.0044816067,-0.0033985638,-0.0112649679,1.6434184725,1.2547133451,1.2571808044,-0.0677199755,-0.1671964160,-0.3571930158
2022-11-29,0.0059254828,0.0037437074,0.0308525372,1.6531565205,1.2594106248,1.2959680219,-0.0621957662,-0.1640786430,-0.3373607894
2022-11-30,0.0110097798,0.0157616573,0.0011989588,1.6713574097,1.2792610234,1.2975218342,-0.0518707481,-0.1509031371,-0.3365663122
2022-12-01,-0.0113386543,-0.0084361207,0.0108309901,1.6524064659,1.2684690230,1.3115752803,-0.0626212579,-0.1580662207,-0.3293806686
2022-12-02,-0.0025666553,-0.0042639325,-0.0061161270,1.6481653080,1.2630603567,1.3035535193,-0.0650271860,-0.1616561695,-0.3334822616
2022-12-05,0.0420680321,0.0611776971,0.0196148602,1.7175003791,1.3403314806,1.3291225394,-0.0256947197,-0.1103682246,-0.3204086093
2022-12-06,-0.0025373267,-0.0041531060,0.0054022474,1.7131425195,1.3347649419,1.3363027881,-0.0281668505,-0.1140629597,-0.3167372885
2022-12-07,-0.0071530998,-0.0095909425,-0.0024587987,1.7008882401,1.3219632881,1.3330170885,-0.0351184700,-0.1225599309,-0.3184172940
2022-12-08,0.0005757997,-0.0033095048,0.0001866644,1.7018676110,1.3175882442,1.3332659154,-0.0345628915,-0.1254638231,-0.3182900667
2022-12-09,-0.0018886397,-0.0019952206,0.0098667911,1.6986533963,1.3149593650,1.3464209716,-0.0363862544,-0.1272087157,-0.3115637772
2022-12-12,-0.0094981400,-0.0092171889,-0.0112051435,1.6825193484,1.3028391361,1.3313341314,-0.0455387927,-0.1352533978,-0.3192778039
2022-12-13,0.0014153728,-0.0030329564,-0.0019633518,1.6849007405,1.2988876818,1.3287202542,-0.0441878743,-0.1378761365,-0.3206143011
2022-12-14,-0.0065443300,-0.0119568805,0.0023327784,1.6738741941,1.2833570371,1.3318198641,-0.0504430242,-0.1481844485,-0.3190294448
2022-12-15,-0.0044135063,-0.0040874109,-0.0007325623,1.6664865398,1.2781114295,1.3308442231,-0.0546338999,-0.1516661687,-0.3195282981
2022-12-16,0.0055459492,0.0026940621,0.0005664237,1.6757287894,1.2815547411,1.3315980448,-0.0493909476,-0.1493807047,-0.3191428628
2022-12-19,-0.0253556005,-0.0368270805,-0.0154281229,1.6332396798,1.2343588215,1.3110539866,-0.0734942109,-0.1807065299,-0.3296472104
2022-12-20,-0.0041103851,-0.0011805417,-0.0164910764,1.6265264357,1.2329016094,1.2894332951,-0.0773025065,-0.1816737400,-0.3407020495
2022-12-21,-0.0021870977,-0.0025885073,0.0003972560,1.6229690635,1.2297102347,1.2899455302,-0.0793205361,-0.1837919835,-0.3404401394
2022-12-22,-0.0004862460,-0.0042103206,0.0014331145,1.6221799013,1.2245327603,1.2917941698,-0.0797682127,-0.1872284809,-0.3394949146
2022-12-23,0.0034187528,0.0056872400,-0.0020357516,1.6277257334,1.2314969719,1.2891643978,-0.0766221678,-0.1826060543,-0.3408395389
2022-12-26,-0.0052703191,-0.0043036732,0.0039887741,1.6191470994,1.2261970115,1.2943065834,-0.0814886636,-0.1861238507,-0.3382102967
2022-12-27,0.0103717879,0.0082660116,0.0115429766,1.6359405497,1.2363327702,1.3092467339,-0.0719620588,-0.1793963409,-0.3305712737
2022-12-28,0.0013626309,0.0000111461,-0.0042670327,1.6381697329,1.2363465505,1.3036601353,-0.0706974856,-0.1793871944,-0.3334277479
2022-12-29,-0.0098070731,-0.0130969677,-0.0037620009,1.6221040825,1.2201541596,1.2987557648,-0.0798112233,-0.1901347339,-0.3359353933
2022-12-30,0.0054847537,0.0045834126,0.0038719883,1.6310009239,1.2257466295,1.3037845319,-0.0747642145,-0.1864227872,-0.3333641429
2023-01-03,0.0086889676,0.0136179890,0.0042011721,1.6451726381,1.2424388337,1.3092619552,-0.0667248707,-0.1753435017,-0.3305634909
2023-01-04,0.0122818303,0.0154555152,0.0012985162,1.6653783692,1.2616413660,1.3109620530,-0.0552625440,-0.1625980106,-0.3296942168
2023-01-05,0.0002667379,0.0012322298,0.0194275664,1.6658225888,1.2631959981,1.3364308553,-0.0550105467,-0.1615661389,-0.3166718067
2023-01-06,-0.0005144644,-0.0001195543,0.0031020177,1.6649655823,1.2630449775,1.3405764876,-0.0554967101,-0.1616663773,-0.3145521105
2023-01-09,0.0072453228,0.0119606942,0.0080963829,1.6770287954,1.2781518723,1.3514303081,-0.0486534789,-0.1516393252,-0.3090024619
2023-01-10,-0.0108711532,-0.0157836973,0.0010849664,1.6587975584,1.2579779100,1.3528965646,-0.0589957127,-0.1650295933,-0.3082527528
2023-01-11,0.0116043840,0.0134617159,-0.0018526070,1.6780468822,1.2749124512,1.3503901789,-0.0480759377,-0.1537894590,-0.3095342886
2023-01-12,0.0051852655,0.0063577655,0.0019546732,1.6867480007,1.2830180455,1.3530297504,-0.0431399587,-0.1484094508,-0.3081846538
2023-01-13,0.0112093493,0.0150423366,0.0140641711,1.7056553482,1.3023176348,1.3720589924,-0.0324141803,-0.1355995391,-0.2984548443
2023-01-16,-0.0074681007,-0.0117013361,0.0156065815,1.6929173423,1.2870787784,1.3934721429,-0.0396402086,-0.1457141795,-0.2875061227
2023-01-17,-0.0047966442,-0.0077930721,-0.0001745061,1.6847970202,1.2770484806,1.3932289736,-0.0442467128,-0.1523716905,-0.2876304572
2023-01-18,0.0063099495,0.0082988959,-0.0016745213,1.6954280042,1.2876465730,1.3908959820,-0.0382159579,-0.1453373114,-0.2888233351
2023-01-19,0.0032710142,0.0032789938,0.0062206888,1.7009737733,1.2918687582,1.3995483131,-0.0350699487,-0.1425348777,-0.2843993264
2023-01-20,0.0230557397,0.0351124081,0.0061402677,1.7401909819,1.3372293813,1.4081419145,-0.0128227725,-0.1124272124,-0.2800053467
2023-01-30,0.0037401999,0.0068588178,0.0047394890,1.7466996441,1.3464011939,1.4148157877,-0.0091305323,-0.1063395124,-0.2765929399
2023-01-31,-0.0038232383,-0.0042912318,-0.0105887995,1.7400215951,1.3406234743,1.3998345869,-0.0129188624,-0.1101744167,-0.2842529522
2023-02-01,0.0019648144,0.0016246453,0.0094002253,1.7434404146,1.3428015120,1.4129933474,-0.0109794312,-0.1087287657,-0.2775247687
2023-02-02,0.0029948470,0.0033371035,-0.0035233878,1.7486617520,1.3472825796,1.4080148239,-0.0080174659,-0.1057545014,-0.2800703292
2023-02-03,-0.0040306645,-0.0092545828,-0.0094513248,1.7416134831,1.3348140413,1.3947072185,-0.0120158147,-0.1140303704,-0.2868746183
2023-02-06,-0.0078757395,-0.0147371034,-0.0132203927,1.7278969891,1.3151427488,1.3762686414,-0.0197969207,-0.1270869964,-0.2963024159
2023-02-07,0.0027634092,0.0028839220,0.0017998091,1.7326718754,1.3189355179,1.3787456622,-0.0170882185,-0.1245695834,-0.2950358946
2023-02-08,-0.0049253404,-0.0101599571,-0.0044189956,1.7241378767,1.3055351896,1.3726529911,-0.0219293936,-0.1334639189,-0.2981511279
2023-02-09,0.0074893248,0.0164827632,0.0134233332,1.7370505053,1.3270540170,1.3910785695,-0.0146043051,-0.1191810099,-0.2887299766
2023-02-10,0.0003598417,-0.0001059293,-0.0059423028,1.7376755685,1.3269134431,1.3828123595,-0.0142497187,-0.1192743144,-0.2929565585
2023-02-13,0.0028369011,0.0030406723,0.0090748878,1.7426051823,1.3309481521,1.3953612266,-0.0114532426,-0.1165963162,-0.2865402185
2023-02-14,0.0003622879,0.0028646446,0.0004141835,1.7432365071,1.3347608456,1.3959391622,-0.0110951040,-0.1140656786,-0.2862447152
2023-02-15,0.0057506723,0.0061820699,-0.0052109500,1.7532612890,1.3430124305,1.3886649930,-0.0054082361,-0.1085887706,-0.2899640584
2023-02-16,0.0151930330,0.0301992052,-0.0073239514,1.7798986456,1.3835703385,1.3784944781,0.0000000000,-0.0816688600,-0.2951643271
2023-02-17,-0.0098185925,-0.0187672770,-0.0144083984,1.7624225462,1.3576044907,1.3586325805,-0.0098185925,-0.0989034348,-0.3053198802
2023-02-20,0.0369760295,0.0485250502,0.0245340013,1.8275899342,1.4234823168,1.3919652740,0.0000000000,-0.0551776788,-0.2882765973
2023-02-21,0.0133064610,0.0085620285,0.0026282877,1.8519086884,1.4356702130,1.3956237593,0.0000000000,-0.0470880831,-0.2864059834
2023-02-22,-0.0211355092,-0.0357492008,-0.0090250504,1.8127676552,1.3843461502,1.3830281845,-0.0211355092,-0.0811539226,-0.2928462053
2023-02-23,-0.0036805695,-0.0162052398,-0.0008045629,1.8060956378,1.3619124888,1.3819154514,-0.0247382880,-0.0960440437,-0.2934151550
2023-02-24,-0.0009327792,0.0003271743,-0.0103811578,1.8044109494,1.3623580716,1.3675695690,-0.0256479919,-0.0957482925,-0.3007503238
2023-02-27,-0.0053944742,-0.0058700234,-0.0042356824,1.7946771012,1.3543609979,1.3617769786,-0.0309041086,-0.1010562712,-0.3037121234
2023-02-28,0.0203829102,0.0285242210,0.0063341458,1.8312578434,1.3929930903,1.3704026725,-0.0111511141,-0.0754146016,-0.2993017345
2023-03-01,0.0050470758,0.0078943456,0.0141254167,1.8405003405,1.4039898592,1.3897601813,-0.0061603188,-0.0681156049,-0.2894040795
2023-03-02,0.0110290142,0.0108051844,-0.0022301746,1.8607992449,1.4191602286,1.3866607735,0.0000000000,-0.0580464221,-0.2909888324
2023-03-03,0.0162303282,0.0184446263,0.0031118058,1.8910006274,1.4453361086,1.3909757925,0.0000000000,-0.0406724404,-0.2887825274
2023-03-06,-0.0001032274,0.0055847955,-0.0052150666,1.8908054244,1.4534080152,1.3837217612,-0.0001032274,-0.0353147922,-0.2924915738
2023-03-07,0.0076126679,0.0081342470,-0.0146405818,1.9051994982,1.4652303950,1.3634632695,0.0000000000,-0.0274678044,-0.3028499088
2023-03-08,0.0034037082,0.0075099568,-0.0036415755,1.9116842414,1.4762342120,1.3584981150,0.0000000000,-0.0201641296,-0.3053886336
2023-03-09,-0.0012973931,-0.0007642170,-0.0035341644,1.9092040354,1.4751060487,1.3536969593,-0.0012973931,-0.0209129369,-0.3078435043
2023-03-10,-0.0203849904,-0.0200414850,-0.0131137464,1.8702849294,1.4455427330,1.3359449207,-0.0216559362,-0.0405352955,-0.3169202691
2023-03-13,0.0290271022,0.0392524926,0.0104737545,1.9245738813,1.5022838884,1.3499372797,0.0000000000,-0.0028739143,-0.3097658597
2023-03-14,-0.0017652706,-0.0015020383,-0.0059846044,1.9211764876,1.5000274004,1.3418584391,-0.0017652706,-0.0043716359,-0.3138966380
2023-03-15,0.0142032594,0.0075729538,0.0005537186,1.9484634556,1.5113870387,1.3426014511,0.0000000000,0.0000000000,-0.3135167298
2023-03-16,-0.0046847208,-0.0065227438,-0.0119770940,1.9393354484,1.5015286482,1.3265209873,-0.0046847208,-0.0065227438,-0.3217388045
2023-03-17,0.0143543348,0.0188388322,0.0049931832,1.9671733187,1.5298156944,1.3331445496,0.0000000000,0.0000000000,-0.3183521221
2023-03-20,-0.0026684620,-0.0017036685,-0.0049869413,1.9619239914,1.5272093956,1.3264962359,-0.0026684620,-0.0017036685,-0.3217514601
2023-03-21,-0.0124202387,-0.0063255994,0.0109927275,1.9375564273,1.5175488807,1.3410780476,-0.0150555577,-0.0080184912,-0.3142956587
2023-03-22,0.0042899455,0.0041480182,0.0042850024,1.9458684387,1.5238437012,1.3468245702,-0.0108301997,-0.0039037338,-0.3113574140
2023-03-23,0.0048303911,0.0045296261,0.0099130811,1.9552677443,1.5307461434,1.3601757514,-0.0060521227,0.0000000000,-0.3045308441
2023-03-24,-0.0169615550,-0.0176810436,-0.0029818106,1.9221033630,1.5036809541,1.3561199649,-0.0229110243,-0.0176810436,-0.3066046015
2023-03-27,-0.0143194481,-0.0165713108,-0.0036176893,1.8945799036,1.4787629897,1.3512139443,-0.0369023992,-0.0339593563,-0.3091130905
2023-03-28,0.0104686157,0.0154895759,-0.0032305231,1.9144135325,1.5016684012,1.3468488164,-0.0268201005,-0.0189957964,-0.3113450167
2023-03-29,-0.0067215622,-0.0080876222,0.0016575261,1.9015456828,1.4895234745,1.3490812535,-0.0333613898,-0.0269297878,-0.3102035531
2023-03-30,0.0157288324,0.0192994941,0.0080830095,1.9314547762,1.5182705240,1.3599858900,-0.0181572931,-0.0081500250,-0.3046279218
2023-03-31,-0.0053843520,-0.0040353235,0.0030704274,1.9210551439,1.5121438112,1.3641616280,-0.0234438798,-0.0121524606,-0.3024928323
2023-04-03,0.0030718837,0.0097979487,0.0097858867,1.9269564018,1.5269597187,1.3775111592,-0.0204440130,-0.0024735810,-0.2956671062
2023-04-04,0.0312390861,0.0420239964,0.0030650025,1.9871527588,1.5911286684,1.3817332343,0.0000000000,0.0000000000,-0.2935083241
2023-04-06,0.0023005007,-0.0011526040,-0.0015756847,1.9917242050,1.5892947272,1.3795560584,0.0000000000,-0.0011526040,-0.2946215322
2023-04-07,-0.0070380895,-0.0093387910,0.0065028658,1.9777062718,1.5744526359,1.3885271263,-0.0070380895,-0.0104806310,-0.2900345507
2023-04-10,0.0100888878,0.0166816716,-0.0044789829,1.9976591284,1.6007171378,1.3823079371,0.0000000000,0.0000000000,-0.2932144738
2023-04-11,0.0101189223,0.0113166096,-0.0011362031,2.0178732860,1.6188318286,1.3807373545,0.0000000000,0.0000000000,-0.2940175257
2023-04-12,0.0134105873,0.0163214003,-0.0006976090,2.0449341519,1.6452534308,1.3797741397,0.0000000000,0.0000000000,-0.2945100255
2023-04-13,-0.0020680674,-0.0067780118,-0.0069092050,2.0407050903,1.6341018836,1.3702409973,-0.0020680674,-0.0067780118,-0.2993844003
2023-04-14,0.0055580278,0.0101386236,0.0056574886,2.0520473859,1.6506694276,1.3779931201,0.0000000000,0.0000000000,-0.2954206756
2023-04-17,0.0233792388,0.0211593837,0.0140236600,2.1000226918,1.6855965754,1.3973176272,0.0000000000,0.0000000000,-0.2855398947
2023-04-18,0.0058773271,0.0024631195,0.0030482600,2.1123652120,1.6897484011,1.4015770146,0.0000000000,0.0000000000,-0.2833620345
2023-04-19,-0.0015908082,-0.0057172408,-0.0090035588,2.1090048441,1.6800877026,1.3889578335,-0.0015908082,-0.0057172408,-0.2898143266
2023-04-20,0.0085210784,0.0146700255,-0.0027978022,2.1269758396,1.7047346321,1.3850718042,0.0000000000,0.0000000000,-0.2918012856
2023-04-21,-0.0070501467,-0.0060120926,-0.0195603269,2.1119803479,1.6944856096,1.3579793469,-0.0070501467,-0.0060120926,-0.3056538840
2023-04-24,0.0018533051,-0.0010099380,-0.0123802773,2.1158944919,1.6927742842,1.3411671861,-0.0052099077,-0.0070159588,-0.3142500814
2023-04-25,0.0147242200,0.0114269284,-0.0050160410,2.1470493878,1.7121174947,1.3344398365,0.0000000000,0.0000000000,-0.3176898311
2023-04-26,-0.0083166672,-0.0062421675,-0.0008664622,2.1291930926,1.7014301705,1.3332835949,-0.0083166672,-0.0062421675,-0.3182810271
2023-04-27,0.0126844640,0.0168643575,0.0073716816,2.1562007657,1.7301236971,1.3431121371,0.0000000000,0.0000000000,-0.3132556118
2023-04-28,0.0096637943,0.0158539853,0.0101963472,2.1770378463,1.7575530528,1.3568069748,0.0000000000,0.0000000000,-0.3062533276
2023-05-04,0.0388659001,0.0076365800,0.0002882292,2.2616503819,1.7709747473,1.3571980462,0.0000000000,0.0000000000,-0.3060533696
2023-05-05,0.0011793839,-0.0089471915,-0.0033173400,2.2643177360,1.7551294971,1.3526957588,0.0000000000,-0.0089471915,-0.3083554265
2023-05-08,0.0452324190,0.0400622688,0.0113981572,2.3667383045,1.8254439669,1.3681139976,0.0000000000,0.0000000000,-0.3004719529
2023-05-09,-0.0105394376,-0.0116738809,-0.0085626116,2.3417942137,1.8041339515,1.3563993689,-0.0105394376,-0.0116738809,-0.3064617399
2023-05-10,-0.0335433839,-0.0422871328,-0.0076978300,2.2632425114,1.7278422996,1.3459580372,-0.0437292931,-0.0534673587,-0.3118004795
2023-05-11,-0.0082627257,-0.0093423587,-0.0015526652,2.2445419593,1.7117001771,1.3438682151,-0.0516306957,-0.0623102061,-0.3128690229
2023-05-12,-0.0092092769,-0.0082336007,-0.0132563162,2.2238713508,1.6976067213,1.3260534730,-0.0603644913,-0.0700307695,-0.3219778484
2023-05-15,0.0101423847,0.0055957292,0.0155227759,2.2464267095,1.7071060687,1.3466375039,-0.0508343465,-0.0648269135,-0.3114530625
2023-05-16,0.0025849713,0.0048329952,-0.0051718888,2.2522336580,1.7153565042,1.3396728444,-0.0483807805,-0.0603072265,-0.3150141507
2023-05-17,-0.0045652553,0.0004998055,-0.0045348086,2.2419516363,1.7162138488,1.3335976845,-0.0527251652,-0.0598375628,-0.3181204304
2023-05-18,0.0110363651,0.0147208794,-0.0010340226,2.2666946331,1.7414780259,1.3322187144,-0.0422706943,-0.0459975450,-0.3188255093
2023-05-19,-0.0135748912,-0.0151411482,-0.0029144580,2.2359245002,1.7151100491,1.3283360189,-0.0552717654,-0.0604422375,-0.3208107637
2023-05-22,-0.0027009163,-0.0075470157,0.0062839769,2.2298854553,1.7021660865,1.3366832518,-0.0578233973,-0.0675330948,-0.3165427543
2023-05-23,-0.0242246903,-0.0231950471,-0.0141433271,2.1758671707,1.6626842639,1.3177781033,-0.0806473337,-0.0891617086,-0.3262091137
2023-05-24,-0.0262944570,-0.0186394860,-0.0138236898,2.1186539250,1.6316926839,1.2995615475,-0.1048212128,-0.1061392661,-0.3355233899
2023-05-25,0.0018959883,0.0035803667,-0.0022269219,2.1226708681,1.6375347421,1.2966675254,-0.1031239643,-0.1029389169,-0.3370031274
2023-05-26,0.0065394787,0.0110984937,0.0001172575,2.1365520292,1.6557089111,1.2968195694,-0.0972588625,-0.0929828901,-0.3369253861
2023-05-29,0.0174423531,0.0273145136,-0.0044169608,2.1738185242,1.7009337947,1.2910915682,-0.0815129328,-0.0682081589,-0.3398541606
2023-05-30,-0.0001824008,-0.0022522535,0.0009941466,2.1734220180,1.6971028606,1.2923751025,-0.0816804655,-0.0703067904,-0.3391978789
2023-05-31,0.0050081569,0.0117479257,-0.0102168376,2.1843068564,1.7170402989,1.2791711160,-0.0770813772,-0.0593848236,-0.3459491868
2023-06-01,-0.0213023206,-0.0239277565,0.0021914979,2.1377760515,1.6759553768,1.2819744169,-0.0967416856,-0.0818916345,-0.3445158358
2023-06-02,0.0024854508,-0.0045941285,0.0144385887,2.1430893887,1.6682558224,1.3004843183,-0.0944966815,-0.0861095423,-0.3350515696
2023-06-05,0.0029232562,0.0068870285,-0.0045534068,2.1493541880,1.6797451478,1.2945626841,-0.0918496634,-0.0798155527,-0.3380793503
2023-06-06,-0.0033042284,0.0007740095,-0.0093870866,2.1422522309,1.6810452865,1.2824105121,-0.0948503995,-0.0791033212,-0.3442928567
2023-06-07,0.0091544075,0.0118943260,-0.0049423043,2.1618632807,1.7010401872,1.2760724491,-0.0865642912,-0.0681498758,-0.3475335610
2023-06-08,0.0144773321,0.0154769371,0.0081399097,2.1931612933,1.7273670793,1.2864595635,-0.0733401791,-0.0537276900,-0.3422225431
2023-06-09,0.0093807793,0.0019062938,0.0043233227,2.2137348554,1.7306599484,1.2920213434,-0.0646473878,-0.0519238170,-0.3393787589
2023-06-12,-0.0178611830,-0.0187729967,0.0020146988,2.1741949321,1.6981702750,1.2946243772,-0.0813538920,-0.0697220480,-0.3380478061
2023-06-13,-0.0012195194,-0.0005630476,0.0053258837,2.1715434592,1.6972141242,1.3015193961,-0.0824741987,-0.0702458388,-0.3345223256
2023-06-14,-0.0095299376,-0.0117675905,-0.0002283884,2.1508487856,1.6772420035,1.3012221442,-0.0912181624,-0.0811868050,-0.3346743130
2023-06-15,-0.0030607037,-0.0018721331,0.0159094998,2.1442656748,1.6741019833,1.3219239376,-0.0939996743,-0.0829069456,-0.3240893142
2023-06-16,-0.0022262929,0.0035708709,0.0096424674,2.1394919112,1.6800799853,1.3346705461,-0.0960166964,-0.0796321247,-0.3175718674
2023-06-19,-0.0088288035,-0.0161568356,-0.0081857501,2.1206027575,1.6529352093,1.3237452665,-0.1039977874,-0.0945023571,-0.3231580536
2023-06-20,-0.0034440377,-0.0037556348,-0.0016968599,2.1132993217,1.6467273882,1.3214990562,-0.1070836528,-0.0979030756,-0.3243065595
2023-06-21,-0.0006850718,-0.0002571992,-0.0153419351,2.1118515599,1.6463038513,1.3012247035,-0.1076953646,-0.0981350942,-0.3346730044
2023-06-26,-0.0074075637,-0.0112488761,-0.0140620201,2.0962078849,1.6277847832,1.2829268556,-0.1143051680,-0.1082800608,-0.3440288460
2023-06-27,0.0107823500,0.0180858045,0.0093805905,2.1188099320,1.6572245806,1.2949614670,-0.1047552964,-0.0921525883,-0.3378754492
2023-06-28,0.0094112222,0.0071846931,-0.0012052738,2.1387505231,1.6691312306,1.2934006839,-0.0963299495,-0.0856299833,-0.3386734906
2023-06-29,0.0018875584,0.0001701187,-0.0049351976,2.1427875397,1.6694151810,1.2870174960,-0.0946242195,-0.0854744318,-0.3419372676
2023-06-30,-0.0014609038,0.0015267790,0.0053921884,2.1396571332,1.6719640090,1.2939573368,-0.0959468864,-0.0840781534,-0.3383888694
2023-07-03,0.0101391540,0.0161809225,0.0131245635,2.1613514464,1.6990179291,1.3109399620,-0.0867805527,-0.0692576930,-0.3297055121
2023-07-04,-0.0069643278,-0.0065719666,0.0015749771,2.1462990864,1.6878520401,1.3130046623,-0.0931405123,-0.0753745003,-0.3286498137
2023-07-05,-0.0006315352,0.0012351128,-0.0077475755,2.1449436229,1.6899367277,1.3028320596,-0.0937132260,-0.0742324836,-0.3338511499
2023-07-06,0.0007994953,-0.0043193125,-0.0067335255,2.1466584952,1.6826373629,1.2940594066,-0.0929886540,-0.0782311627,-0.3383366802
2023-07-07,0.0074256737,0.0039390652,-0.0044384566,2.1625988807,1.6892653811,1.2883157801,-0.0862534837,-0.0746002552,-0.3412734442
2023-07-10,-0.0042236673,-0.0048145727,0.0048692019,2.1534647825,1.6811322900,1.2945888498,-0.0901128450,-0.0790556596,-0.3380659715
2023-07-11,0.0011792276,0.0002422526,0.0065445007,2.1560042077,1.6815395487,1.3030612874,-0.0890398809,-0.0788325584,-0.3337339438
2023-07-12,0.0033175617,0.0004994520,-0.0067319534,2.1631568846,1.6823793969,1.2942891395,-0.0860177146,-0.0783724796,-0.3382192159
2023-07-13,0.0088072927,0.0167361295,0.0143064662,2.1822084405,1.7105359165,1.3128058433,-0.0779680050,-0.0629480020,-0.3287514715
2023-07-14,0.0060309892,0.0067661790,0.0001743782,2.1953693161,1.7221097087,1.3130347681,-0.0724072400,-0.0566077404,-0.3286344204
2023-07-17,-0.0111014596,-0.0212702709,-0.0081884994,2.1709975123,1.6854799686,1.3022829837,-0.0827048736,-0.0766739494,-0.3341318970
2023-07-18,-0.0052318162,-0.0040163308,-0.0031639634,2.1596392523,1.6787105235,1.2981626080,-0.0875039931,-0.0803823322,-0.3362386793
2023-07-19,0.0060355811,0.0048295512,-0.0010565666,2.1726739302,1.6868179419,1.2967910127,-0.0819965494,-0.0759409916,-0.3369399873
2023-07-20,-0.0088554839,-0.0082169251,-0.0070559967,2.1534338513,1.6729574852,1.2876408596,-0.0901259141,-0.0835339153,-0.3416185366
2023-07-21,-0.0007333750,-0.0021966372,-0.0004667214,2.1518545767,1.6692826045,1.2870398901,-0.0907931930,-0.0855470588,-0.3419258173
2023-07-24,-0.0011630116,-0.0028996054,-0.0043666648,2.1493519448,1.6644423436,1.2814198183,-0.0918506111,-0.0881986115,-0.3447994067
2023-07-25,0.0120774797,0.0178803365,0.0288798732,2.1753106993,1.6942031328,1.3184270601,-0.0808824553,-0.0718952959,-0.3258772966
2023-07-26,-0.0021641808,-0.0060243877,-0.0020695431,2.1706029336,1.6839965963,1.3156985185,-0.0828715919,-0.0774865584,-0.3272724227
2023-07-27,0.0032900257,0.0007343978,-0.0011945187,2.1777442731,1.6852333198,1.3141268919,-0.0798542158,-0.0768090666,-0.3280760084
2023-07-28,0.0095626634,0.0079576713,0.0231634521,2.1985693086,1.6986438526,1.3445666072,-0.0710551714,-0.0694626166,-0.3125119292
2023-07-31,0.0008013938,-0.0010349377,0.0054830801,2.2003312285,1.6968858620,1.3519389736,-0.0703107208,-0.0704256648,-0.3087423770
2023-08-01,-0.0049006151,-0.0095709721,-0.0041421251,2.1895482521,1.6806450148,1.3463390733,-0.0748667701,-0.0793225948,-0.3116056526
2023-08-02,-0.0090307438,-0.0079400944,-0.0070300132,2.1697750028,1.6673005347,1.3368742918,-0.0832214112,-0.0866328603,-0.3164450739
2023-08-03,0.0074575921,0.0114698583,0.0088387476,2.1859562996,1.6864242356,1.3486905862,-0.0763844505,-0.0761566686,-0.3104033045
2023-08-04,-0.0027900802,0.0122152821,0.0038939732,2.1798573063,1.7070243835,1.3539423512,-0.0789614119,-0.0648716617,-0.3077180334
2023-08-07,0.0005671905,-0.0012593782,-0.0075675913,2.1810937008,1.7048745942,1.3436962689,-0.0784390075,-0.0660493419,-0.3129569404
2023-08-08,-0.0026370454,0.0003114975,-0.0026116542,2.1753420577,1.7054056585,1.3401869990,-0.0808692057,-0.0657584186,-0.3147512592
2023-08-09,-0.0055761885,0.0007156728,-0.0030572409,2.1632119403,1.7066261709,1.3360897245,-0.0859944523,-0.0650898073,-0.3168462297
2023-08-10,0.0003426324,-0.0001205183,0.0020545094,2.1639531269,1.7064204913,1.3388347334,-0.0856812843,-0.0652024811,-0.3154426839
2023-08-11,-0.0235183480,-0.0244553904,-0.0230053621,2.1130605241,1.6646893120,1.3080343555,-0.1071845501,-0.0880633193,-0.3311911728
2023-08-14,-0.0071564625,-0.0121559036,-0.0072981070,2.0979384857,1.6444535092,1.2984881808,-0.1135739504,-0.0991487337,-0.3360722112
2023-08-15,0.0096522609,0.0153391231,-0.0024301422,2.1181883353,1.6696779841,1.2953326699,-0.1050179349,-0.0853304652,-0.3376856501
2023-08-16,-0.0066520457,-0.0039692901,-0.0073317661,2.1040980496,1.6630505478,1.2858355938,-0.1109713965,-0.0889610539,-0.3425415840
2023-08-17,-0.0025006019,-0.0046664896,0.0033436050,2.0988365381,1.6552899397,1.2901349201,-0.1131945031,-0.0932124077,-0.3403433028
2023-08-18,-0.0059224649,-0.0005788115,-0.0122933336,2.0864062523,1.6543318388,1.2742748612,-0.1184465776,-0.0937372668,-0.3484526826
2023-08-21,-0.0125226610,-0.0334116037,-0.0143892033,2.0602788941,1.5990579591,1.2559390612,-0.1294859723,-0.1240169580,-0.3578279294
2023-08-22,0.0087035615,0.0184491036,0.0076878073,2.0782106581,1.6285591449,1.2655944786,-0.1219093999,-0.1078558562,-0.3528910343
2023-08-23,-0.0023253416,-0.0077374421,-0.0163888978,2.0733781084,1.6159582629,1.2448527800,-0.1239512605,-0.1147587698,-0.3634964370
2023-08-24,-0.0100316117,0.0045231341,0.0072485945,2.0525787844,1.6232674588,1.2538762129,-0.1327394413,-0.1107547050,-0.3588826808
2023-08-25,0.0088818014,0.0076403949,-0.0038345296,2.0708093814,1.6356698633,1.2490681874,-0.1250366052,-0.1039605198,-0.3613410642
2023-08-28,0.0121693695,0.0080570613,0.0117190408,2.0960098259,1.6488485556,1.2637060685,-0.1143888524,-0.0967410748,-0.3538565941
2023-08-29,-0.0080193109,-0.0100619511,0.0099896355,2.0792012714,1.6322579221,1.2763300315,-0.1214908436,-0.1058296219,-0.3474018570
