sample_idx,rank,true_l3,true_w4,true_h,l3,w4,h,curve_mae_dB,freq_err_MHz,depth_err_dB
349,8,14.0,2.0,1.0,12.339287757873535,1.7459043264389038,1.06903076171875,0.4734629690647125,0.0,5.211101531982422
349,9,14.0,2.0,1.0,14.825730323791504,2.514159679412842,0.9342167377471924,0.5418722033500671,0.0,1.7463951110839844
349,10,14.0,2.0,1.0,12.777719497680664,2.5679163932800293,1.1231846809387207,0.5433616638183594,0.0,4.937976837158203
420,1,15.0,2.5,0.8999999761581421,15.459521293640137,2.4222934246063232,0.9158915281295776,0.17375688254833221,0.0,2.167231559753418
420,2,15.0,2.5,0.8999999761581421,14.825730323791504,2.514159679412842,0.9342167377471924,0.17380066215991974,51.28192901611328,1.3518342971801758
420,3,15.0,2.5,0.8999999761581421,14.091282844543457,2.3597412109375,0.875267505645752,0.27770382165908813,0.0,0.15370845794677734
420,4,15.0,2.5,0.8999999761581421,16.26612663269043,2.260976791381836,0.8641144633293152,0.3433830142021179,0.0,2.181830406188965
420,5,15.0,2.5,0.8999999761581421,14.473864555358887,2.759153127670288,0.9943695664405823,0.34414806962013245,51.28192901611328,0.13071250915527344
420,6,15.0,2.5,0.8999999761581421,15.467178344726562,3.0285823345184326,0.9906784296035767,0.3945022523403168,51.28192901611328,0.5729360580444336
420,7,15.0,2.5,0.8999999761581421,16.39754867553711,2.7012999057769775,0.844832718372345,0.4565863013267517,0.0,2.365591049194336
420,8,15.0,2.5,0.8999999761581421,16.26053237915039,3.0413196086883545,0.9793118238449097,0.47116270661354065,0.0,1.974837303161621
420,9,15.0,2.5,0.8999999761581421,16.17772674560547,1.9441618919372559,0.9486123323440552,0.4893921911716461,1179.488037109375,4.252737998962402
420,10,15.0,2.5,0.8999999761581421,15.659541130065918,2.7818644046783447,1.1654250621795654,0.4952888488769531,51.28192901611328,3.0612287521362305
451,1,16.0,0.5,0.800000011920929,16.543277740478516,0.6610092520713806,1.0382912158966064,0.32696110010147095,0.0,1.7577166557312012
451,2,16.0,0.5,0.800000011920929,14.705958366394043,0.6307186484336853,0.9340928196907043,0.33277082443237305,1128.2061767578125,1.7722492218017578
451,3,16.0,0.5,0.800000011920929,16.885204315185547,0.7469906210899353,1.1136575937271118,0.35947227478027344,0.0,1.661198616027832
451,4,16.0,0.5,0.800000011920929,13.727143287658691,0.7427645325660706,0.7437788248062134,0.3771311640739441,0.0,0.9416356086730957
451,5,16.0,0.5,0.800000011920929,13.096744537353516,0.8305503726005554,0.7775799632072449,0.3877902030944824,1128.2061767578125,1.445307731628418
451,6,16.0,0.5,0.800000011920929,16.140472412109375,1.047529697418213,1.1910933256149292,0.3960346579551697,0.0,1.4770078659057617
451,7,16.0,0.5,0.800000011920929,15.167737007141113,0.9447118043899536,0.8245888948440552,0.3964819014072418,0.0,0.5647497177124023
451,8,16.0,0.5,0.800000011920929,14.161382675170898,0.7491602897644043,1.1036546230316162,0.3983786106109619,1128.2061767578125,2.055569648742676
451,9,16.0,0.5,0.800000011920929,14.377084732055664,0.5927895903587341,0.5938106775283813,0.4021604657173157,0.0,1.953521728515625
451,10,16.0,0.5,0.800000011920929,14.420515060424805,0.8527230024337769,0.8597926497459412,0.4099489748477936,1128.2061767578125,0.0632181167602539
486,1,16.0,2.5,1.100000023841858,15.659541130065918,2.7818644046783447,1.1654250621795654,0.1952252835035324,0.0,1.2504167556762695
486,2,16.0,2.5,1.100000023841858,16.759279251098633,2.921633243560791,1.1650434732437134,0.2782772481441498,1128.2061767578125,0.24515247344970703
486,3,16.0,2.5,1.100000023841858,15.459521293640137,2.4222934246063232,0.9158915281295776,0.29465633630752563,51.28192901611328,2.144413948059082
486,4,16.0,2.5,1.100000023841858,14.832056999206543,2.2553069591522217,1.1950753927230835,0.3256712555885315,0.0,0.4602336883544922
486,5,16.0,2.5,1.100000023841858,16.26612663269043,2.260976791381836,0.8641144633293152,0.3375123143196106,51.28192901611328,2.129815101623535
486,6,16.0,2.5,1.100000023841858,15.41757583618164,2.9586942195892334,1.108019471168518,0.35236069560050964,0.0,2.515047073364258
486,7,16.0,2.5,1.100000023841858,16.17772674560547,1.9441618919372559,0.9486123323440552,0.35967016220092773,1128.2061767578125,0.058907508850097656
486,8,16.0,2.5,1.100000023841858,16.26053237915039,3.0413196086883545,0.9793118238449097,0.3876424729824066,51.28192901611328,2.336808204650879
486,9,16.0,2.5,1.100000023841858,14.825730323791504,2.514159679412842,0.9342167377471924,0.3918115496635437,0.0,2.959811210632324
486,10,16.0,2.5,1.100000023841858,16.6995792388916,2.220655679702759,1.1678357124328613,0.4117993414402008,1128.2061767578125,0.49359798431396484
505,1,16.0,4.0,0.6000000238418579,15.17016315460205,3.2940330505371094,0.5516576170921326,0.41181230545043945,102.56385803222656,1.2261176109313965
505,2,16.0,4.0,0.6000000238418579,13.739316940307617,3.6221630573272705,0.7456405162811279,0.42492929100990295,1179.488037109375,0.05201530456542969
